63213 S82424N 1 Nondisp transverse fx shaft of r fibula, 7thN                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63214 S82424P 1 Nondisp transverse fx shaft of r fibula, 7thP                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion
63215 S82424Q 1 Nondisp transverse fx shaft of r fibula, 7thQ                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion
63216 S82424R 1 Nondisp transverse fx shaft of r fibula, 7thR                Nondisplaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63217 S82424S 1 Nondisp transverse fracture of shaft of r fibula, sequela    Nondisplaced transverse fracture of shaft of right fibula, sequela
63218 S82425  0 Nondisplaced transverse fracture of shaft of left fibula     Nondisplaced transverse fracture of shaft of left fibula
63219 S82425A 1 Nondisp transverse fracture of shaft of left fibula, init    Nondisplaced transverse fracture of shaft of left fibula, initial encounter for closed fracture
63220 S82425B 1 Nondisp transverse fx shaft of l fibula, 7thB                Nondisplaced transverse fracture of shaft of left fibula, initial encounter for open fracture type I or II
63221 S82425C 1 Nondisp transverse fx shaft of l fibula, 7thC                Nondisplaced transverse fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63222 S82425D 1 Nondisp transverse fx shaft of l fibula, 7thD                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing
63223 S82425E 1 Nondisp transverse fx shaft of l fibula, 7thE                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing
63224 S82425F 1 Nondisp transverse fx shaft of l fibula, 7thF                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63225 S82425G 1 Nondisp transverse fx shaft of l fibula, 7thG                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing
63226 S82425H 1 Nondisp transverse fx shaft of l fibula, 7thH                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing
63227 S82425J 1 Nondisp transverse fx shaft of l fibula, 7thJ                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63228 S82425K 1 Nondisp transverse fx shaft of l fibula, 7thK                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion
63229 S82425M 1 Nondisp transverse fx shaft of l fibula, 7thM                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion
63230 S82425N 1 Nondisp transverse fx shaft of l fibula, 7thN                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63231 S82425P 1 Nondisp transverse fx shaft of l fibula, 7thP                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion
63232 S82425Q 1 Nondisp transverse fx shaft of l fibula, 7thQ                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion
63233 S82425R 1 Nondisp transverse fx shaft of l fibula, 7thR                Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63234 S82425S 1 Nondisp transverse fracture of shaft of left fibula, sequela Nondisplaced transverse fracture of shaft of left fibula, sequela
63235 S82426  0 Nondisplaced transverse fracture of shaft of unsp fibula     Nondisplaced transverse fracture of shaft of unspecified fibula
63236 S82426A 1 Nondisp transverse fracture of shaft of unsp fibula, init    Nondisplaced transverse fracture of shaft of unspecified fibula, initial encounter for closed fracture
63237 S82426B 1 Nondisp transverse fx shaft of unsp fibula, 7thB             Nondisplaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type I or II
63238 S82426C 1 Nondisp transverse fx shaft of unsp fibula, 7thC             Nondisplaced transverse fracture of shaft of unspecified fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63239 S82426D 1 Nondisp transverse fx shaft of unsp fibula, 7thD             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with routine healing
63240 S82426E 1 Nondisp transverse fx shaft of unsp fibula, 7thE             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with routine healing
63241 S82426F 1 Nondisp transverse fx shaft of unsp fibula, 7thF             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63242 S82426G 1 Nondisp transverse fx shaft of unsp fibula, 7thG             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with delayed healing
63243 S82426H 1 Nondisp transverse fx shaft of unsp fibula, 7thH             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with delayed healing
63244 S82426J 1 Nondisp transverse fx shaft of unsp fibula, 7thJ             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
63245 S82426K 1 Nondisp transverse fx shaft of unsp fibula, 7thK             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with nonunion
63246 S82426M 1 Nondisp transverse fx shaft of unsp fibula, 7thM             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with nonunion
63247 S82426N 1 Nondisp transverse fx shaft of unsp fibula, 7thN             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion
63248 S82426P 1 Nondisp transverse fx shaft of unsp fibula, 7thP             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for closed fracture with malunion
63249 S82426Q 1 Nondisp transverse fx shaft of unsp fibula, 7thQ             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type I or II with malunion
63250 S82426R 1 Nondisp transverse fx shaft of unsp fibula, 7thR             Nondisplaced transverse fracture of shaft of unspecified fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion
63251 S82426S 1 Nondisp transverse fracture of shaft of unsp fibula, sequela Nondisplaced transverse fracture of shaft of unspecified fibula, sequela
63252 S8243   0 Oblique fracture of shaft of fibula                          Oblique fracture of shaft of fibula
63253 S82431  0 Displaced oblique fracture of shaft of right fibula          Displaced oblique fracture of shaft of right fibula
63254 S82431A 1 Displaced oblique fracture of shaft of right fibula, init    Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture
63255 S82431B 1 Displ oblique fx shaft of r fibula, init for opn fx type I/2 Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type I or II
63256 S82431C 1 Displ oblique fx shaft of r fibula, 7thC                     Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC
63257 S82431D 1 Displ oblique fx shaft of r fibula, 7thD                     Displaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing
63258 S82431E 1 Displ oblique fx shaft of r fibula, 7thE                     Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing
63259 S82431F 1 Displ oblique fx shaft of r fibula, 7thF                     Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing
63260 S82431G 1 Displ oblique fx shaft of r fibula, 7thG                     Displaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing
63261 S82431H 1 Displ oblique fx shaft of r fibula, 7thH                     Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing
63262 S82431J 1 Displ oblique fx shaft of r fibula, 7thJ                     Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing
